customer_id,cif_number,customer_name,dob,age,gender,marital_status,occupation_type,annual_income,city,state,pincode,pan_number,mobile_number,email_id,kyc_status,years_at_current_residence,own_rent_flag,load_date
2000368,CIF0002000368,Ekaja Dugal,1967-08-05,57,Male,Married,Gig Worker,9054913.43,Lucknow,Uttar Pradesh,899755,RLEQH1725Z,9250229418,raagini97@example.org,Verified - CKYC,8,Rented,2024-12-31
2000369,CIF0002000369,Dayita Borde,1972-02-26,52,Male,Married,Pensioner,9191777.53,Nashik,Maharashtra,219200,VDFOL8533P,9804703228,srajan@example.com,Verified - CKYC,16,Company Provided,2024-12-31
2000370,CIF0002000370,Oeshi Parikh,1973-01-27,51,Female,Unmarried,Business Owner,1697595.34,Surat,Gujarat,540700,ANSVI9519M,9270911254,girindrakrishna@example.com,Verified - CKYC,24,Owned,2024-12-31
2000371,CIF0002000371,Qasim Sule,1987-05-08,37,Female,Married,Contract Employee,2983950.67,Jaipur,Rajasthan,102608,SJQHL8873J,9512262186,balmohini@example.net,Verified - CKYC,26,Rented,2024-12-31
2000372,CIF0002000372,Sara Ranganathan,1963-04-12,61,Male,Married,Agriculturalist,12371131.04,Hubli,Karnataka,961617,ZNXTM9202E,9464949531,advikawalia@example.com,Verified - V-KYC,13,Rented,2024-12-31
2000373,CIF0002000373,Udant Divan,1992-09-18,32,Female,Divorced,Salaried - Private Sector,14712756.83,Amritsar,Punjab,279582,YGLDQ2950O,9344812050,surihenry@example.com,Verified - CKYC,26,Rented,2024-12-31
2000374,CIF0002000374,Chakradev Thaker,1983-05-20,41,Male,Married,Pensioner,10584612.11,Nashik,Maharashtra,174030,VWSQL5596Z,9773364868,charles51@example.org,Verified - Branch,13,Rented,2024-12-31
2000375,CIF0002000375,Agastya Khurana,1961-12-11,63,Male,Married,Pensioner,8797800.6,Warangal,Telangana,435969,ZWOQB8412X,9630549257,jbedi@example.net,Verified - V-KYC,17,Rented,2024-12-31
2000376,CIF0002000376,Mason Gill,1970-01-15,54,Male,Married,Salaried - Private Sector,10316487.89,Karimnagar,Telangana,517955,KONOL4364Q,9185119337,yutikayohannan@example.org,Verified - CKYC,18,Owned,2024-12-31
2000377,CIF0002000377,Nirja Kannan,1965-04-10,59,Female,Married,Self Employed - Professional,13934567.04,Mysuru,Karnataka,778471,YUPQI2445R,9947302155,brinda07@example.com,Verified - V-KYC,20,Owned,2024-12-31
2000378,CIF0002000378,Yash Rege,1957-05-20,67,Male,Married,Self Employed - Non Professional,7277988.83,Mysuru,Karnataka,253862,QMXKT1600D,9732949009,buchudarsh@example.org,Verified - V-KYC,12,Rented,2024-12-31
2000379,CIF0002000379,Mahika Swaminathan,1979-08-30,45,Male,Married,Agriculturalist,7423547.39,Dwarka,Delhi,582598,XNYLH8440B,9648716955,nidrakhosla@example.com,Verified - V-KYC,27,Rented,2024-12-31
2000380,CIF0002000380,Gaurika Cheema,1985-05-09,39,Female,Unmarried,Salaried - Government,4924820.51,Dwarka,Delhi,456792,JLULT3798Z,9778739715,ahujavedant@example.org,Verified - CKYC,27,Rented,2024-12-31
2000381,CIF0002000381,Brijesh Gera,1987-01-26,37,Male,Unmarried,Business Owner,785321.68,Kolkata,West Bengal,485503,DCMPW4647Q,9646642852,mugdha27@example.net,Verified - V-KYC,3,Parental,2024-12-31
2000382,CIF0002000382,Hardik Salvi,1982-09-07,42,Female,Unmarried,Self Employed - Non Professional,6080873.64,Ahmedabad,Gujarat,565535,XYQST4716U,9222224928,avi25@example.net,Verified - CKYC,24,Owned,2024-12-31
2000383,CIF0002000383,Tanveer Munshi,1958-05-12,66,Female,Married,Business Owner,5434548.19,Lucknow,Uttar Pradesh,637267,PLWQN3328H,9413449429,rben@example.com,Verified - CKYC,15,Rented,2024-12-31
2000384,CIF0002000384,Joshua Padmanabhan,1975-10-21,49,Male,Married,Pensioner,7258915.61,Ahmedabad,Gujarat,895221,VLWYV2087N,9635377471,balhaarshere@example.org,Verified - V-KYC,6,Company Provided,2024-12-31
2000385,CIF0002000385,Madhavi Subramaniam,1987-11-03,37,Male,Married,Gig Worker,11637465.15,Karimnagar,Telangana,318499,LXPSD8195H,9863076502,varenyamahajan@example.com,Verified - CKYC,18,Company Provided,2024-12-31
2000386,CIF0002000386,Indrajit Choudhary,1982-04-20,42,Male,Married,Business Owner,8118657.14,Nizamabad,Telangana,711401,QZFEC7108C,9564780359,harita07@example.net,Verified - Branch,0,Parental,2024-12-31
2000387,CIF0002000387,Urvi Bhatia,1981-03-01,43,Female,Married,Business Owner,9796489.89,Rohini,Delhi,757574,UWSKS6658X,9622972582,xandra@example.net,Verified - CKYC,29,Parental,2024-12-31
2000388,CIF0002000388,Ekiya Vora,1993-02-06,31,Male,Married,Salaried - Government,9725492.82,Amritsar,Punjab,400604,BAAEE9415V,9206173603,sehgalsai@example.net,Verified - CKYC,24,Owned,2024-12-31
2000389,CIF0002000389,Gautami Sastry,1989-09-07,35,Male,Married,Self Employed - Professional,8921391.03,Rajkot,Gujarat,853890,SBPVF8976Z,9234620311,hritikdugar@example.com,Verified - V-KYC,9,Rented,2024-12-31
2000390,CIF0002000390,Waida Tandon,1957-07-28,67,Female,Married,Self Employed - Professional,1854636.88,Dwarka,Delhi,297769,VLWJY1484S,9546264411,dyalkrisha@example.org,Verified - CKYC,14,Owned,2024-12-31
2000391,CIF0002000391,Orinder Reddy,1992-02-17,32,Male,Divorced,Salaried - Private Sector,2120277.89,Kota,Rajasthan,990272,LCDIK4940I,9237445335,ibabu@example.com,Verified - CKYC,22,Parental,2024-12-31
2000392,CIF0002000392,Libni Dhawan,1961-06-29,63,Male,Unmarried,Salaried - Government,7178372.41,Ahmedabad,Gujarat,574312,XFLLF7897P,9759565446,gpurohit@example.net,Verified - CKYC,4,Rented,2024-12-31
2000393,CIF0002000393,Rajeshri Tata,1965-10-16,59,Male,Married,Pensioner,6582101.25,Rajkot,Gujarat,422090,HAEGW2026O,9250444644,pooja88@example.com,Verified - Branch,12,Company Provided,2024-12-31
2000394,CIF0002000394,Amaira Kala,1977-02-05,47,Female,Married,Pensioner,5417503.55,Mangaluru,Karnataka,894750,MDFOU6844X,9269598298,anviravel@example.net,Verified - V-KYC,15,Rented,2024-12-31
2000395,CIF0002000395,Niharika Naik,1963-04-25,61,Male,Married,Pensioner,5227932.94,Udaipur,Rajasthan,864000,HBFWU9971K,9875248453,qbir@example.net,Re-KYC Due,26,Parental,2024-12-31
2000396,CIF0002000396,Shivani Koshy,1977-12-13,47,Male,Married,Self Employed - Non Professional,1103637.67,Vadodara,Gujarat,478742,WKDNN1013J,9396345583,kabir34@example.org,Verified - CKYC,23,Rented,2024-12-31
2000397,CIF0002000397,Kamala Rama,1981-03-26,43,Male,Married,Pensioner,3299205.18,Karimnagar,Telangana,240522,PFJCS8503Q,9838953065,vwagle@example.net,Verified - CKYC,0,Rented,2024-12-31
2000398,CIF0002000398,Priya Lala,1994-07-19,30,Male,Married,Gig Worker,7268698.17,Surat,Gujarat,355022,MLCFS7127Q,9192099240,elijahpatla@example.org,Verified - CKYC,18,Owned,2024-12-31
2000399,CIF0002000399,Advaith Prasad,1977-06-11,47,Female,Married,Contract Employee,1568088.98,Bengaluru,Karnataka,745020,FMKQY1242P,9820897372,mchoudhary@example.com,Verified - CKYC,16,Owned,2024-12-31
